time (s), ch0 acceleration (g), ch1 acceleration (g)
0.119641,-1.381568,0.600110
0.120638,0.000125,0.000013
0.121635,-1.053827,-0.750463
0.122632,-0.000037,-0.000660
0.123629,0.218271,-1.404532
0.124626,-0.000078,0.000122
0.125623,1.305021,-0.772220
0.126620,0.000718,0.000129
0.127617,1.200213,0.552230
0.128614,-0.000246,0.000068
0.129611,-0.002892,1.386548
0.130608,-0.000556,-0.000199
0.131605,-1.210568,0.951438
0.132602,0.000139,0.000141
0.133599,-1.294621,-0.358225
0.134596,0.000448,-0.000036
0.135593,-0.211337,-1.341308
0.136590,-0.000172,0.000054
0.137587,1.070484,-1.083592
0.138584,-0.000641,0.000126
0.139581,1.382038,0.145028
0.140578,-0.000179,-0.000371
0.141575,0.431035,1.253294
0.142572,0.000227,-0.000044
0.143569,-0.922083,1.217253
0.144566,0.000253,-0.000398
0.145563,-1.420100,0.065890
0.146560,0.000147,-0.000156
0.147557,-0.624948,-1.154595
0.148554,0.000133,0.000052
0.149551,0.732314,-1.301395
0.150548,-0.000059,0.000287
0.151545,1.433978,-0.272635
0.152542,0.000642,-0.000256
0.153539,0.824893,1.008769
0.154536,0.000139,0.000344
0.155533,-0.542616,1.377924
0.156530,0.000155,0.000116
0.157527,-1.410641,0.485462
0.158524,0.000338,-0.000135
0.159521,-0.980539,-0.861117
0.160518,0.000068,-0.000203
0.161515,0.326283,-1.408941
0.162512,-0.000362,-0.000036
0.163509,1.349371,-0.670984
0.164506,0.000186,-0.000528
0.165503,1.140365,0.670196
0.166500,0.000370,0.000044
0.167498,-0.111353,1.413862
0.168495,0.000274,-0.000455
0.169492,-1.265318,0.863138
0.170489,-0.000421,-0.000523
0.171486,-1.244746,-0.482649
0.172483,0.000032,-0.000791
0.173480,-0.105827,-1.386357
0.174477,-0.000021,-0.000290
0.175474,1.135290,-1.011360
0.176471,-0.000041,0.000152
0.177468,1.343844,0.269371
0.178465,0.000271,0.000025
0.179462,0.323745,1.318698
0.180459,-0.000067,-0.000655
0.181456,-0.999759,1.164466
0.182453,0.000380,-0.000736
0.183450,-1.391885,-0.056181
0.184447,-0.000708,0.000049
0.185444,-0.520476,-1.233492
0.186441,-0.000313,-0.000278
0.187438,0.819912,-1.266792
0.188435,-0.000059,0.000355
0.189432,1.421835,-0.160481
0.190429,-0.000363,0.000224
0.191426,0.722381,1.097422
0.192423,-0.000179,-0.000242
0.193420,-0.642634,1.360139
0.194417,0.000256,0.000125
0.195414,-1.412010,0.379776
0.196411,0.000321,0.000054
0.197408,-0.883836,-0.956738
0.198405,-0.000403,0.000181
0.199402,0.434418,-1.404124
0.200399,-0.000110,0.000037
0.201396,1.369460,-0.575411
0.202393,-0.000418,0.000082
0.203390,1.051784,0.769450
0.204387,-0.000515,0.000088
0.205384,-0.229865,1.424296
0.206381,0.000133,-0.000149
0.207378,-1.302149,0.776134
0.208375,-0.000277,-0.000193
0.209372,-1.166646,-0.587191
0.210369,-0.000206,-0.000425
0.211366,0.014876,-1.408181
0.212363,0.000577,-0.000031
0.213360,1.191271,-0.933067
0.214357,-0.000152,-0.000051
0.215354,0.376298,0.451410
0.216351,0.000242,-0.000013
0.217348,1.355311,-0.893650
0.218345,0.000282,0.000431
0.219342,1.095066,-1.408093
0.220339,0.000551,0.000419
0.221336,-0.167959,-0.638618
0.222333,-0.000426,0.000456
0.223330,-1.280691,0.703279
0.224327,-0.000338,0.000252
0.225324,-1.203749,1.416063
0.226321,0.000255,-0.000301
0.227318,-0.046010,0.833048
0.228315,-0.000183,-0.000245
0.229312,1.160156,-0.517189
0.230309,0.000010,-0.000317
0.231306,1.310572,-1.390840
0.232303,-0.000627,-0.000359
0.233300,0.262512,-0.981978
0.234297,-0.000320,0.000290
0.235294,-1.034170,0.303627
0.236291,-0.000282,0.000111
0.237288,-1.367282,1.324310
0.238285,-0.000567,0.000044
0.239282,-0.460027,1.134371
0.240279,-0.001226,-0.000690
0.241276,0.862275,-0.094256
0.242273,-0.000627,-0.000197
0.243270,1.407743,-1.241895
0.244267,-0.000149,-0.000206
0.245264,0.665808,-1.235331
0.246261,-0.000448,-0.000124
0.247258,-0.692459,-0.118934
0.248255,-0.000379,-0.000682
0.249252,-1.409130,1.111125
0.250249,-0.000577,0.000310
0.251246,-0.832641,1.332719
0.252243,0.000045,0.000364
0.253240,0.487918,0.335337
0.254237,0.000369,0.000186
0.255234,1.378489,-0.977704
0.256231,0.000180,0.000235
0.257228,1.008242,-1.381011
0.258225,0.000028,-0.000597
0.259222,-0.288552,-0.529227
0.260219,0.000184,-0.000143
0.261216,-1.324909,0.799557
0.262213,0.000077,-0.000067
0.263210,-1.133971,1.409595
0.264207,-0.000373,-0.000174
0.265204,0.073841,0.729760
0.266201,-0.000252,0.000188
0.267198,1.225873,-0.625127
0.268195,-0.000149,-0.000073
0.269192,1.260886,-1.402463
0.270189,0.000194,-0.000417
0.271186,0.140648,-0.889317
0.272183,-0.000235,-0.000076
0.273180,-1.117687,0.418858
0.274177,0.000371,0.000301
0.275174,-1.336403,1.359285
0.276171,0.000440,0.000468
0.277168,-0.346394,1.056551
0.278166,-0.000094,0.000289
0.279163,0.960594,-0.216962
0.280160,0.000225,-0.000287
0.281157,1.400291,-1.296852
0.282154,0.000321,-0.000146
0.283151,0.558679,-1.172575
0.284148,0.000107,0.000478
0.285145,-0.803089,0.003845
0.286142,0.000021,-0.000306
0.287139,-1.420339,1.185866
0.288136,-0.000509,0.000030
0.289133,-0.738652,1.289025
0.290130,0.000006,0.000288
0.291127,0.603917,0.212083
0.292124,-0.000241,-0.000252
0.293121,1.410253,-1.068202
0.294118,-0.000130,0.000330
0.295115,0.926266,-1.354357
0.296112,0.000110,0.000292
0.297109,-0.409278,-0.415297
0.298106,0.000366,0.000063
0.299103,-1.370309,0.899090
0.300100,0.000139,0.000104
0.301097,-1.065711,1.402682
0.302094,-0.000011,0.000689
0.303091,0.191123,0.622093
0.304088,0.000118,0.000301
0.305085,1.285836,-0.736013
0.306082,-0.000092,0.000008
0.307079,1.207953,-1.412174
0.308076,-0.000085,0.000700
0.309073,0.024514,-0.793697
0.310070,0.000119,0.000081
0.311067,-1.187783,0.535203
0.312064,0.000430,0.000563
0.313061,-1.295817,1.390649
0.314058,0.000173,0.000319
0.315055,-0.236530,0.973273
0.316052,0.000409,0.000419
0.317049,1.041637,-0.338484
0.318046,0.000228,0.000195
0.319043,1.375474,-1.342940
0.320040,0.000114,0.000225
0.321037,-1.104982,0.700914
0.322034,0.000707,0.000622
0.323031,0.121810,-0.670245
0.324028,0.000242,0.000325
0.325025,1.248326,-1.421034
0.326022,0.000375,0.000200
0.327019,1.236293,-0.867183
0.328016,0.000189,0.000380
0.329013,0.092037,0.460852
0.330010,0.000219,0.000505
0.331007,-1.146023,1.381945
0.332004,0.000099,0.000548
0.333001,-1.317807,1.038469
0.333998,0.000746,0.000271
0.334995,-0.299480,-0.258276
0.335992,-0.000357,0.000118
0.336989,0.993996,-1.321804
0.337986,0.000342,0.000678
0.338983,1.388869,-1.161002
0.339980,0.000124,0.001263
0.340977,0.511984,0.039490
0.341974,-0.000175,-0.000217
0.342971,-0.842599,1.213617
0.343968,0.000242,0.000136
0.344965,-1.416501,1.281164
0.345962,-0.000306,0.000340
0.346959,-0.697551,0.175898
0.347956,-0.000020,0.000319
0.348953,0.646191,-1.098762
0.349950,0.000644,0.000285
0.350947,1.414062,-1.351185
0.351944,0.000109,0.000221
0.352941,0.887664,-0.381216
0.353938,0.000001,0.000079
0.354935,-0.456197,0.934466
0.355932,0.000834,-0.000124
0.356929,-1.383616,1.405022
0.357926,0.000246,0.000321
0.358923,-1.034554,0.588684
0.359920,0.000075,0.000464
0.360917,0.240476,-0.774644
0.361914,0.000526,0.000309
0.362911,1.309728,-1.419093
0.363908,0.000302,0.000326
0.364905,1.182802,-0.765087
0.365902,0.000637,0.000239
0.366899,-0.026840,0.572875
0.367896,0.000327,0.000277
0.368893,-1.220661,1.400704
0.369890,0.000190,0.000215
0.370887,-1.281875,0.945170
0.371884,0.000824,0.000149
0.372881,-0.189100,-0.379823
0.373878,0.000083,0.000481
0.374875,1.080613,-1.358033
0.375872,0.000541,0.000240
0.376869,1.370219,-1.079995
0.377866,0.000981,-0.000031
0.378863,0.406560,0.164138
0.379860,0.000214,-0.000209
0.380857,-0.939174,1.269467
0.381854,0.000408,-0.000300
0.382851,-1.413861,1.215087
0.383848,-0.000089,0.000649
0.384845,-0.602508,0.048351
0.385842,-0.000105,-0.000325
0.386839,0.750085,-1.170141
0.387836,0.000606,0.000110
0.388833,1.431116,-1.301152
0.389831,0.000389,0.000793
0.390828,0.802739,-0.258442
0.391825,0.000189,0.000557
0.392822,-0.565801,1.021042
0.393819,-0.000399,0.000667
0.394816,-1.414511,1.374286
0.395813,0.000203,0.000926
0.396810,-0.962370,0.471221
0.397807,0.000909,0.000380
0.398804,0.349039,-0.871599
0.399801,0.000052,0.000288
0.400798,1.354629,-1.404526
0.401795,0.000715,0.000647
0.402792,1.121433,-0.655356
0.403789,-0.000010,0.000471
0.404786,-0.138952,0.679996
0.405783,0.000291,-0.000040
0.406780,-1.278187,1.405340
0.407777,0.000053,0.001013
0.408774,-1.231305,0.843795
0.409771,0.000458,0.000471
0.410768,-0.078094,-0.495764
0.411765,0.000276,0.000595
0.412762,1.152775,-1.380274
0.413759,0.000686,0.000741
0.414756,1.334538,-0.990382
0.415753,0.000524,-0.000104
0.416750,0.295885,0.284135
0.417747,0.000198,0.000422
0.418744,-1.022477,1.310060
0.419741,-0.000013,0.000145
0.420738,-1.389771,1.138957
0.421735,0.000279,0.000459
0.422732,-0.496393,-0.076335
0.423729,-0.000061,0.000791
0.424726,0.843438,-1.229331
0.425723,0.000323,0.000353
0.426720,1.423460,-1.238183
0.427717,0.000281,0.000600
0.428714,-0.133223,1.270897
0.429711,-0.000053,0.000534
0.430708,1.096619,0.122510
0.431705,0.000312,0.000395
0.432702,1.329455,-1.147416
0.433699,0.000034,-0.000064
0.434696,0.345774,-1.352410
0.435693,0.000664,0.000386
0.436690,-0.964502,-0.338123
0.437687,0.000611,0.000064
0.438684,-1.376262,0.983810
0.439681,0.000165,0.000121
0.440678,-0.535206,1.416524
0.441675,0.000265,0.000071
0.442672,0.785217,0.553586
0.443669,0.000060,0.000184
0.444666,1.401055,-0.823480
0.445663,0.000087,-0.000065
0.446660,0.735859,-1.438250
0.447657,0.000031,0.000042
0.448654,-0.610079,-0.740865
0.449651,0.000181,0.000285
0.450648,-1.393462,0.618319
0.451645,0.000506,0.000389
0.452642,-0.893937,1.425845
0.453639,0.000252,0.000258
0.454636,0.404003,0.928277
0.455633,0.000181,-0.000031
0.456630,1.348369,-0.421320
0.457627,0.000436,0.000231
0.458624,1.061178,-1.385348
0.459621,0.000735,-0.000120
0.460618,-0.202024,-1.071700
0.461615,0.000341,0.000426
0.462612,-1.288799,0.198080
0.463609,0.000208,-0.000255
0.464606,-1.179967,1.297051
0.465603,-0.000269,-0.000070
0.466600,-0.011681,1.211146
0.467597,0.000147,0.000018
0.468594,1.177676,0.018535
0.469591,0.000354,0.000157
0.470588,1.295971,-1.196565
0.471585,-0.000037,0.000074
0.472582,0.225462,-1.299112
0.473579,0.000411,-0.000076
0.474576,-1.064527,-0.232776
0.475573,0.000547,-0.000096
0.476570,-1.366799,1.045782
0.477567,0.000215,-0.000213
0.478564,-0.430170,1.373855
0.479561,-0.000355,0.000077
0.480558,0.897200,0.444851
0.481555,0.000277,-0.000047
0.482552,1.418622,-0.899617
0.483549,-0.000245,0.000658
0.484546,0.641837,-1.406717
0.485543,-0.000260,0.000003
0.486540,-0.731364,-0.631411
0.487537,-0.000380,-0.000053
0.488534,-1.430177,0.709252
0.489531,-0.000115,0.000231
0.490528,-0.819495,1.412755
0.491525,-0.000315,0.000233
0.492522,0.524280,0.820892
0.493519,-0.000339,-0.000307
0.494516,1.405620,-0.528554
0.495513,-0.000149,0.000116
0.496510,1.002379,-1.391127
0.497507,0.000229,0.000219
0.498504,-0.321034,-0.970726
0.499501,0.000042,0.000511
0.500499,-1.355543,0.317485
0.501496,-0.000562,-0.000245
0.502493,-1.137088,1.327855
0.503490,0.000048,0.000164
0.504487,0.098958,1.122609
0.505484,0.000239,0.000212
0.506481,1.256755,-0.112894
0.507478,-0.000194,0.000178
0.508475,-1.251775,0.656923
0.509472,-0.000077,-0.000235
0.510469,-1.227857,1.437020
0.511466,0.000074,-0.000436
0.512463,-0.100599,0.901480
0.513460,0.000430,-0.000812
0.514457,1.123336,-0.461825
0.515454,-0.000065,-0.000391
0.516451,1.324736,-1.402097
0.517448,0.000008,-0.000192
0.518445,0.313686,-1.050084
0.519442,0.000742,-0.000186
0.520439,-0.995149,0.241090
0.521436,-0.000385,-0.000307
0.522433,-1.379130,1.324731
0.523430,-0.000297,-0.000599
0.524427,-0.510258,1.197859
0.525424,0.000270,-0.000481
0.526421,0.817793,-0.024686
0.527418,-0.000433,-0.000160
0.528415,1.411229,-1.230973
0.529412,0.000351,-0.000072
0.530409,0.712376,-1.296051
0.531406,0.000194,-0.000245
0.532403,-0.647620,-0.195767
0.533400,0.000008,0.000254
0.534397,-1.411373,1.087393
0.535394,0.000415,-0.000471
0.536391,-0.879160,1.382218
0.537388,-0.000061,0.000330
0.538385,0.438944,0.412724
0.539382,0.000375,0.000170
0.540379,1.371549,-0.942242
0.541376,0.000743,-0.000019
0.542373,1.049667,-1.422698
0.543370,0.000031,0.000318
0.544367,-0.237461,-0.609902
0.545364,0.000225,-0.000306
0.546361,-1.313163,0.751813
0.547358,0.000201,-0.000065
0.548355,-1.172570,1.438356
0.549352,0.000087,0.000149
0.550349,0.019603,0.807031
0.551346,0.000321,-0.000005
0.552343,1.204754,-0.567579
0.553340,0.000143,0.000068
0.554337,1.292284,-1.419584
0.555334,-0.000199,0.000051
0.556331,0.196413,-0.966177
0.557328,0.000225,-0.000258
0.558325,-1.089279,0.351194
0.559322,0.000095,0.000197
0.560319,-1.363735,1.360131
0.561316,-0.000025,-0.000125
0.562313,-0.404259,1.124522
0.563310,0.000445,-0.000346
0.564307,0.922609,-0.140905
0.565304,0.000221,-0.000418
0.566301,1.416975,-1.280686
0.567298,-0.000484,-0.000014
0.568295,0.614595,-1.232415
0.569292,-0.000558,-0.000076
0.570289,-0.757357,-0.077815
0.571286,0.000519,-0.001013
0.572283,-1.429954,1.155249
0.573280,0.000250,-0.000388
0.574277,-0.794942,1.336051
0.575274,0.000157,0.000200
0.576271,0.550927,0.294502
0.577268,-0.000267,-0.000035
0.578265,1.408203,-1.023785
0.579262,0.000187,-0.000211
0.580259,0.977750,-1.390320
0.581256,-0.000154,0.000047
0.582253,-0.350765,-0.495852
0.583250,0.000246,0.000437
0.584247,-1.361409,0.846648
0.585244,0.000009,-0.000004
0.586241,-1.115388,1.426206
0.587238,-0.000531,0.000206
0.588235,0.129244,0.699465
0.589232,-0.000467,-0.000042
0.590229,1.269406,-0.673503
0.591226,0.000127,0.000164
0.592223,1.250917,-1.423776
0.593220,0.000176,-0.000123
0.594217,0.087093,-0.868683
0.595214,-0.000253,0.000287
0.596211,-1.166200,0.465268
0.597208,0.000458,-0.000585
0.598205,-1.339573,1.388750
0.599202,0.000105,-0.000334
0.600199,-0.303904,1.040149
0.601196,-0.000123,-0.000604
0.602193,1.012114,-0.262501
0.603190,0.000023,-0.000675
0.604187,1.411427,-1.327624
0.605184,-0.000722,-0.000042
0.606181,0.518960,-1.164335
0.607178,0.000027,-0.000542
0.608175,-0.856843,0.043096
0.609172,-0.000088,0.000129
0.610169,-1.440171,1.221229
0.611167,-0.000023,-0.000516
0.612164,-0.710297,1.285527
0.613161,0.000058,-0.000325
0.614158,0.173682,-0.930938
0.615155,-0.000053,-0.000886
0.616152,-1.104366,0.386198
0.617149,-0.000188,-0.000502
0.618146,-1.356966,1.364466
0.619143,-0.001062,-0.000344
0.620140,-0.383614,1.092578
0.621137,-0.000599,-0.000896
0.622134,0.939395,-0.180730
0.623131,-0.000079,-0.000562
0.624128,1.412727,-1.292659
0.625125,-0.000812,-0.000219
0.626122,0.592832,-1.207822
0.627119,-0.000347,-0.000688
0.628116,-0.776116,-0.037571
0.629113,-0.001116,-0.000285
0.630110,-1.425807,1.176519
0.631107,0.000026,-0.000816
0.632104,-0.772618,1.317495
0.633101,-0.001077,-0.000712
0.634098,0.573826,0.251593
0.635095,-0.000658,-0.000246
0.636092,1.410529,-1.052212
0.637089,-0.000532,-0.001301
0.638086,0.954900,-1.380261
0.639083,-0.000877,-0.001160
0.640080,-0.377093,-0.458383
0.641077,-0.000639,-0.000989
0.642074,-1.364732,0.880519
0.643071,-0.000674,-0.000677
0.644068,-1.093210,1.424016
0.645065,-0.000093,-0.000652
0.646062,0.157703,0.663213
0.647059,-0.000709,-0.001171
0.648056,1.277074,-0.710935
0.649053,-0.000438,-0.001274
0.650050,1.229789,-1.428596
0.651047,-0.000189,-0.000591
0.652044,0.056508,-0.839426
0.653041,-0.000439,-0.000424
0.654038,-1.175840,0.502263
0.655035,-0.000592,-0.000169
0.656032,-1.317983,1.399392
0.657029,-0.000717,-0.001223
0.658026,-0.271351,1.014755
0.659023,0.000035,-0.000730
0.660020,1.026689,-0.299614
0.661017,-0.000064,-0.001006
0.662014,1.393421,-1.341600
0.663011,0.000023,-0.000915
0.664008,0.485373,-1.145256
0.665005,0.000118,-0.000675
0.666002,-0.873554,0.077725
0.666999,-0.000214,-0.000590
0.667996,-1.421667,1.240605
0.668993,-0.000753,-0.000263
0.669990,-0.675162,1.269950
0.670987,-0.000481,-0.001205
0.671984,0.677702,0.136603
0.672981,-0.000387,-0.000675
0.673978,1.423893,-1.128818
0.674975,-0.000505,-0.000171
0.675972,0.865244,-1.347043
0.676969,-0.000656,-0.000508
0.677966,-0.488633,-0.348646
0.678963,-0.001108,-0.000384
0.679960,-1.393302,0.969890
0.680957,-0.000682,-0.000518
0.681954,-1.015068,1.408215
0.682951,-0.000049,-0.000905
0.683948,0.272230,0.557409
0.684945,-0.000567,-0.000266
0.685942,1.324475,-0.809487
0.686939,-0.000037,-0.000697
0.687936,1.165224,-1.427167
0.688933,-0.000548,-0.001220
0.689930,-0.060947,-0.742231
0.690927,-0.000588,-0.000930
0.691924,-1.236782,0.609123
0.692921,-0.000624,-0.000576
0.693918,-1.266839,1.416883
0.694915,-0.000618,-0.000712
0.695912,-0.157688,0.927429
0.696909,-0.000484,-0.000509
0.697906,1.101453,-0.413317
0.698903,-0.000470,-0.000705
0.699900,1.357948,-1.375543
0.700897,-0.000428,-0.000861
0.701894,0.371672,-1.070079
0.702891,-0.000823,-0.000656
0.703888,-0.962719,0.194601
0.704885,-0.000445,-0.000066
0.705882,-1.403703,1.293401
0.706879,-0.000585,-0.000877
0.707876,-0.568719,1.208369
0.708873,-0.000582,-0.000517
0.709870,0.779717,0.016963
0.710867,-0.000594,-0.000214
0.711864,1.427024,-1.196245
0.712861,-0.000902,-0.000607
0.713858,0.766965,-1.299809
0.714855,-0.000695,-0.000088
0.715852,-0.600810,-0.231570
0.716849,-0.000477,-0.000352
0.717846,-1.414852,1.052700
0.718843,-0.000571,-0.001040
0.719840,1.380367,-1.349930
0.720837,-0.000545,-0.000825
0.721834,0.444478,-1.110771
0.722832,-0.000602,-0.000514
0.723829,-0.905076,0.123909
0.724826,-0.000214,-0.000707
0.725823,-1.415341,1.257057
0.726820,-0.001031,-0.000514
0.727817,-0.637855,1.240693
0.728814,-0.000947,-0.000615
0.729811,0.713764,0.089048
0.730808,-0.000495,-0.001006
0.731805,1.423455,-1.150530
0.732802,-0.000903,-0.000303
0.733799,0.828447,-1.322903
0.734796,-0.000754,-0.000775
0.735793,-0.528736,-0.300754
0.736790,-0.000754,-0.000581
0.737787,-1.398923,0.998644
0.738784,-0.000494,-0.000618
0.739781,-0.982087,1.392807
0.740778,-0.000317,-0.000783
0.741775,0.314852,0.512215
0.742772,-0.000323,-0.000689
0.743769,1.337606,-0.844151
0.744766,-0.000284,-0.000657
0.745763,1.136119,-1.417409
0.746760,-0.000407,-0.000132
0.747757,-0.105704,-0.698677
0.748754,0.000242,-0.000333
0.749751,-1.256855,0.648212
0.750748,-0.000728,-0.000435
0.751745,-1.244298,1.415372
0.752742,-0.000745,-0.000549
0.753739,-0.113045,0.885824
0.754736,-0.000472,-0.000771
0.755733,1.128699,-0.456696
0.756730,-0.000767,-0.000820
0.757727,1.343106,-1.378605
0.758724,-0.000391,-0.000299
0.759721,0.328680,-1.029776
0.760718,-0.000519,-0.000523
0.761715,-0.993626,0.242066
0.762712,-0.000794,-0.000759
0.763709,-1.393373,1.305694
0.764706,-0.000052,-0.000823
0.765703,-0.529109,1.174956
0.766700,-0.000478,-0.000228
0.767697,0.814379,-0.030557
0.768694,-0.000444,-0.000861
0.769691,1.424666,-1.212359
0.770688,-0.000794,-0.000445
0.771685,0.730420,-1.269203
0.772682,-0.000879,-0.000453
0.773679,-0.636792,-0.182740
0.774676,-0.000141,-0.000141
0.775673,-1.415840,1.075135
0.776670,-0.000387,-0.000528
0.777667,-0.896532,1.354398
0.778664,-0.000158,-0.000076
0.779661,0.426179,0.393940
0.780658,-0.000248,-0.000481
0.781655,1.372158,-0.935104
0.782652,-0.000715,-0.001244
0.783649,1.060746,-1.395176
0.784646,-0.000366,-0.000987
0.785643,-0.223372,-0.586064
0.786640,-0.000539,-0.000349
0.787637,-1.306144,0.751377
0.788634,-0.000786,-0.000963
0.789631,-1.180076,1.414452
0.790628,-0.000408,-0.000596
0.791625,0.005549,0.782112
0.792622,-0.000642,-0.000669
0.793619,1.196387,-0.570913
0.794616,-0.000250,-0.001116
0.795613,1.296078,-1.397599
0.796610,-0.000415,-0.000751
0.797607,0.209966,-0.939609
0.798604,-0.000459,-0.000549
0.799601,-1.075416,0.360293
0.800598,-0.000847,-0.000560
0.801595,-1.362247,1.345140
0.802592,-0.000304,-0.001046
0.803589,-0.415883,1.100104
0.804586,-0.000226,-0.000473
0.805583,0.909449,-0.153397
0.806580,-0.000162,-0.000678
0.807577,1.412547,-1.271032
0.808574,-0.000152,-0.000359
0.809571,0.621607,-1.211194
0.810568,-0.000721,-0.000733
0.811565,-0.744502,-0.063869
0.812562,-0.000222,-0.000729
0.813559,-1.421227,1.150865
0.814556,-0.001068,-0.000377
0.815553,-0.798627,1.317011
0.816550,-0.000692,-0.000452
0.817547,0.541319,0.277389
0.818544,-0.000346,-0.000725
0.819541,1.400651,-1.024182
0.820538,-0.000978,-0.000888
0.821535,0.977014,-1.375128
0.822532,-0.000713,-0.000435
0.823529,-0.342897,-0.478853
0.824526,-0.001279,-0.000302
0.825523,0.851564,-0.082976
0.826520,-0.000844,0.000197
0.827517,1.414218,-1.237661
0.828514,-0.000802,-0.000493
0.829511,0.681733,-1.243210
0.830508,-0.000858,-0.000602
0.831505,-0.681365,-0.130117
0.832502,-0.000756,-0.000327
0.833500,-1.414628,1.106135
0.834497,-0.000549,-0.000416
0.835494,-0.852511,1.334939
0.836491,-0.000003,-0.000278
0.837488,0.473111,0.340809
0.838485,-0.000168,0.000049
0.839482,1.380516,-0.974628
0.840479,-0.000376,-0.000595
0.841476,1.023531,-1.383205
0.842473,-0.000435,-0.000374
0.843470,-0.273033,-0.535043
0.844467,-0.000590,0.000020
0.845464,-1.322745,0.794200
0.846461,-0.000621,-0.000210
0.847458,-1.150200,1.408548
0.848455,-0.000828,-0.000451
0.849452,0.053011,0.732923
0.850449,-0.000737,-0.000554
0.851446,1.218596,-0.619532
0.852443,-0.000592,-0.000456
0.853440,1.271947,-1.399321
0.854437,-0.000755,-0.000692
0.855434,0.161087,-0.893401
0.856431,-0.000417,-0.000460
0.857428,-1.103762,0.410926
0.858425,0.000119,-0.000525
0.859422,-1.344092,1.352033
0.860419,-0.000082,-0.000492
0.861416,-0.369525,1.056581
0.862413,-0.000411,-0.000101
0.863410,0.942839,-0.208099
0.864407,-0.001057,-0.000129
0.865404,1.400969,-1.286045
